City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Posse,BR,2022-02-02 22:11:25,-14.0931,-46.3694,73.89,74,91,1.52
295,Andreapol,RU,2022-02-02 22:11:25,56.6513,32.2664,12.0,99,99,2.42
296,Bartica,GY,2022-02-02 22:11:25,6.4,-58.6167,80.92,72,16,6.24
297,Nerchinskiy Zavod,RU,2022-02-02 22:11:25,51.3088,119.61,-26.05,99,63,2.66
298,Ofunato,JP,2022-02-02 22:11:26,39.0717,141.7167,30.22,70,13,10.4
299,Terenos,BR,2022-02-02 22:11:26,-20.4422,-54.8603,83.91,61,40,6.91
300,Charcas,MX,2022-02-02 22:11:26,23.1333,-101.1167,73.6,17,0,15.86
301,Kothi,IN,2022-02-02 22:11:27,24.75,80.7833,55.99,72,0,9.6
302,Bowen,AU,2022-02-02 22:11:27,-20.0167,148.2333,81.84,77,100,2.21
303,Torbay,CA,2022-02-02 22:11:26,47.6666,-52.7314,25.48,85,11,1.99
304,Guane,CU,2022-02-02 22:11:27,22.2025,-84.0875,78.89,67,41,12.88
305,Hailar,CN,2022-02-02 22:11:27,49.2,119.7,-28.34,100,74,4.0
306,Portree,GB,2022-02-02 22:11:28,57.4129,-6.1942,47.52,96,100,16.62
307,Upata,VE,2022-02-02 22:07:46,8.0086,-62.3989,84.2,56,74,7.7
308,Qui Nhon,VN,2022-02-02 22:11:28,13.7667,109.2333,72.95,87,100,7.92
309,Chiang Klang,TH,2022-02-02 22:11:28,19.2938,100.8617,63.99,76,8,1.28
310,Puerto Santander,CO,2022-02-02 22:11:28,8.3636,-72.4063,92.23,35,7,2.82
311,Benalmadena,ES,2022-02-02 22:11:29,36.5955,-4.5694,56.57,56,75,2.89
312,Cody,US,2022-02-02 22:09:16,44.5263,-109.0565,8.26,47,0,4.61
313,Karratha,AU,2022-02-02 22:11:29,-20.7377,116.8463,81.25,73,100,6.24
314,Varhaug,NO,2022-02-02 22:08:40,58.6147,5.6457,38.89,84,93,3.15
315,Kariba,ZW,2022-02-02 22:11:29,-16.5167,28.8,70.93,87,1,3.58
316,Balabac,PH,2022-02-02 22:11:30,7.9868,117.0645,80.19,80,85,14.7
317,Bay City,US,2022-02-02 22:11:30,43.5945,-83.8889,25.29,91,100,8.99
318,Lazaro Cardenas,MX,2022-02-02 22:11:30,17.9583,-102.2,80.17,57,0,9.08
319,Rio Gallegos,AR,2022-02-02 22:11:30,-51.6226,-69.2181,60.85,59,75,13.8
320,Atkinson,US,2022-02-02 22:12:31,42.8384,-71.147,42.06,84,99,1.01
321,Tigre,AR,2022-02-02 22:12:31,-34.426,-58.5796,90.18,55,0,12.66
322,Inhambane,MZ,2022-02-02 22:12:31,-23.865,35.3833,76.39,84,14,7.16
323,Ukiah,US,2022-02-02 22:12:32,39.1502,-123.2078,64.58,34,0,4.61
324,Zhoucheng,CN,2022-02-02 22:12:32,35.9122,116.3117,29.57,48,66,3.98
325,Nieuw Amsterdam,SR,2022-02-02 22:12:32,5.8833,-55.0833,82.42,78,20,6.91
326,Port-Gentil,GA,2022-02-02 22:08:44,-0.7193,8.7815,80.26,80,18,9.55
327,Tuatapere,NZ,2022-02-02 22:07:48,-46.1333,167.6833,58.82,85,100,6.87
328,Rocha,UY,2022-02-02 22:12:32,-34.4833,-54.3333,75.36,71,0,12.46
329,Albion,US,2022-02-02 22:08:35,42.2431,-84.753,28.2,94,100,3.44
330,Japura,ID,2022-02-02 22:12:33,-0.3167,102.35,71.82,97,93,1.88
331,Anloga,GH,2022-02-02 22:12:33,5.7947,0.8973,81.25,79,8,9.69
332,Gavrilovka Vtoraya,RU,2022-02-02 22:12:33,52.877,42.7663,26.33,98,100,4.23
333,Chibombo,ZM,2022-02-02 22:12:34,-14.6569,28.0706,64.87,97,31,4.41
334,Guaimaro,CU,2022-02-02 22:12:34,21.05,-77.35,81.1,59,84,16.73
335,Sinor,IN,2022-02-02 22:12:34,21.9167,73.3333,65.86,68,2,7.61
336,Riyadh,SA,2022-02-02 22:12:34,24.6877,46.7219,51.94,36,0,5.73
337,Puerto Madero,MX,2022-02-02 22:12:35,14.7208,-92.4215,88.0,55,40,10.36
338,Richards Bay,ZA,2022-02-02 22:12:35,-28.783,32.0377,77.34,82,6,15.05
339,Biscarrosse,FR,2022-02-02 22:12:35,44.3945,-1.1672,48.43,100,100,12.66
340,Beringovskiy,RU,2022-02-02 22:12:35,63.05,179.3167,2.34,79,79,20.11
341,Kampot,KH,2022-02-02 22:12:36,10.6167,104.1833,77.05,83,47,3.04
342,Ullal,IN,2022-02-02 22:08:08,12.8,74.85,76.15,88,20,0.0
343,Flin Flon,CA,2022-02-02 22:12:36,54.7682,-101.865,-6.48,83,12,8.72
344,Luau,AO,2022-02-02 22:11:57,-10.7073,22.2247,64.6,97,84,3.65
345,Chicama,PE,2022-02-02 22:09:34,-7.8447,-79.1469,66.74,59,7,12.26
346,Sao Paulo De Olivenca,BR,2022-02-02 22:12:36,-3.3783,-68.8725,74.53,94,98,3.27
347,Khorixas,NA,2022-02-02 22:12:37,-20.3667,14.9667,66.49,60,71,12.1
348,Nagato,JP,2022-02-02 22:12:37,34.3833,131.2,40.95,57,100,13.51
349,Turukhansk,RU,2022-02-02 22:07:50,65.8167,87.9833,1.13,96,100,6.42
350,Ternate,ID,2022-02-02 22:12:37,0.8,127.4,78.33,81,100,4.56
351,Ust-Barguzin,RU,2022-02-02 22:12:38,53.45,108.9833,-9.72,97,100,4.68
352,Senno,RU,2022-02-02 22:12:38,59.5336,33.9167,10.15,98,100,2.59
353,Antofagasta,CL,2022-02-02 22:08:20,-23.65,-70.4,69.28,73,7,10.56
354,Dolores,AR,2022-02-02 22:12:38,-36.3132,-57.6792,77.72,48,81,10.87
355,Amarwara,IN,2022-02-02 22:12:38,22.3,79.1667,60.19,43,0,5.28
356,Rundu,NA,2022-02-02 22:12:39,-17.9333,19.7667,68.63,61,42,3.85
357,Mikhaylovka,RU,2022-02-02 22:12:11,50.06,43.2379,35.78,100,100,10.49
358,Hanmer Springs,NZ,2022-02-02 22:12:39,-42.5167,172.8167,68.05,83,100,6.44
359,Kuybysheve,UA,2022-02-02 22:12:39,47.358,36.6491,35.33,100,100,5.97
360,Alofi,NU,2022-02-02 22:08:29,-19.0595,-169.9187,77.85,78,100,16.02
361,Yangambi,CD,2022-02-02 22:10:14,0.8102,24.4336,74.79,67,100,2.77
362,Kloulklubed,PW,2022-02-02 22:12:40,7.0419,134.2556,79.3,78,100,18.7
363,Ndjole,GA,2022-02-02 22:08:44,-0.1783,10.7649,75.4,94,100,1.28
364,Houma,US,2022-02-02 22:10:02,29.5958,-90.7195,73.99,100,75,5.75
365,Rorvik,NO,2022-02-02 22:12:40,64.8621,11.2373,19.38,82,97,19.77
366,Makakilo City,US,2022-02-02 22:13:40,21.3469,-158.0858,79.12,59,0,8.05
367,Saskatoon,CA,2022-02-02 22:13:40,52.1168,-106.6345,-11.83,74,6,4.0
368,Teguise,ES,2022-02-02 22:13:41,29.0605,-13.564,70.02,33,0,4.61
369,Faya,SA,2022-02-02 22:09:46,18.3851,42.4509,52.32,68,11,1.05
370,Mukdahan,TH,2022-02-02 22:13:41,16.5833,104.5,62.37,90,22,7.58
371,Yar-Sale,RU,2022-02-02 22:13:41,66.8333,70.8333,-1.12,98,100,13.2
372,Adrar,MR,2022-02-02 22:13:42,20.5022,-10.0711,70.34,20,81,10.2
373,Jalu,LY,2022-02-02 22:13:42,29.0331,21.5482,53.26,58,51,13.51
374,Vestmannaeyjar,IS,2022-02-02 22:08:57,63.4427,-20.2734,31.32,72,100,10.22
375,Tabuk,PH,2022-02-02 22:13:42,17.4189,121.4443,64.96,91,8,1.32
376,Salalah,OM,2022-02-02 22:13:42,17.0151,54.0924,78.89,21,0,10.36
377,Rensvik,NO,2022-02-02 22:13:43,63.1,7.8167,33.46,80,40,11.5
378,Izhma,RU,2022-02-02 22:13:43,65.0083,53.9113,19.0,97,99,5.08
379,Katherine,AU,2022-02-02 22:13:43,-14.4667,132.2667,77.32,94,74,0.0
380,Quelimane,MZ,2022-02-02 22:12:45,-17.8786,36.8883,78.75,89,20,4.61
381,Pyshma,RU,2022-02-02 22:13:44,56.9523,63.2513,6.67,97,83,5.06
382,Kattivakkam,IN,2022-02-02 22:13:44,13.2167,80.3167,77.07,76,7,4.14
383,Ushtobe,KZ,2022-02-02 22:13:44,45.2514,77.9838,16.23,88,100,4.83
384,Touros,BR,2022-02-02 22:09:10,-5.1989,-35.4608,83.3,72,39,12.84
385,Auki,SB,2022-02-02 22:13:44,-8.7676,160.7034,80.74,82,100,5.48
386,Marsabit,KE,2022-02-02 22:13:45,2.3284,37.9899,70.84,55,100,9.44
387,Norman Wells,CA,2022-02-02 22:09:30,65.282,-126.8329,-21.96,69,75,11.5
388,Nizwa,OM,2022-02-02 22:13:45,22.9333,57.5333,66.79,54,2,5.5
389,Waldshut-Tiengen,DE,2022-02-02 22:13:45,47.6232,8.2172,47.19,100,100,2.8
390,Saint Anthony,US,2022-02-02 22:10:00,45.0205,-93.218,7.14,53,0,5.99
391,Kurayoshi,JP,2022-02-02 22:13:46,35.4333,133.8167,33.71,78,100,8.23
392,Mwinilunga,ZM,2022-02-02 22:09:14,-11.7358,24.4293,61.29,96,99,1.61
393,Jining,CN,2022-02-02 22:13:46,35.405,116.5814,30.02,49,76,4.54
394,Sao Filipe,CV,2022-02-02 22:09:19,14.8961,-24.4956,75.78,65,3,17.96
395,Pijino,CO,2022-02-02 22:13:46,9.3291,-74.453,93.99,34,9,1.68
396,Hovd,MN,2022-02-02 22:13:46,48.0056,91.6419,-4.9,98,96,0.22
397,Tocopilla,CL,2022-02-02 22:10:11,-22.092,-70.1979,70.72,70,23,11.52
398,Kysyl-Syr,RU,2022-02-02 22:13:47,63.8986,122.7617,-15.05,98,100,4.79
399,Usinsk,RU,2022-02-02 22:13:47,65.9939,57.5281,15.37,96,100,8.32
400,Kovdor,RU,2022-02-02 22:13:47,67.5662,30.4758,-0.62,100,100,1.32
401,Pendleton,US,2022-02-02 22:11:23,45.6721,-118.7886,40.91,54,100,1.99
402,Umtata,ZA,2022-02-02 22:11:05,-31.5889,28.7844,75.16,66,100,4.38
403,Vydrino,RU,2022-02-02 22:13:48,51.485,104.8461,9.68,92,99,2.66
404,Limulunga,ZM,2022-02-02 22:13:48,-15.0969,23.1376,70.32,81,100,2.86
405,Faanui,PF,2022-02-02 22:13:48,-16.4833,-151.75,81.01,73,20,20.0
406,Augusto Correa,BR,2022-02-02 22:13:48,-1.0217,-46.635,75.78,91,100,5.73
407,Koumac,NC,2022-02-02 22:13:49,-20.5667,164.2833,82.54,68,2,4.34
408,Brigantine,US,2022-02-02 22:13:49,39.4101,-74.3646,44.06,97,100,3.44
409,La Palma,US,2022-02-02 22:13:49,33.8464,-118.0467,69.3,14,0,3.0
410,Acari,PE,2022-02-02 22:13:40,-15.4311,-74.6158,77.88,65,18,9.91
411,Snezhnogorsk,RU,2022-02-02 22:13:50,69.1933,33.2531,1.18,95,100,2.19
412,Atar,MR,2022-02-02 22:14:50,20.5169,-13.0499,75.31,19,0,9.1
413,Dali,CN,2022-02-02 22:14:50,25.7,100.1833,33.91,86,5,4.07
414,Itoman,JP,2022-02-02 22:14:50,26.1247,127.6694,68.4,92,75,23.02
415,Tartus,SY,2022-02-02 22:14:51,34.889,35.8866,54.43,56,99,9.08
416,Jardim,BR,2022-02-02 22:14:51,-21.4803,-56.1381,81.03,72,71,5.59
417,Yongan,CN,2022-02-02 22:14:51,39.6957,113.6871,12.18,50,0,2.04
418,Port Moresby,PG,2022-02-02 22:14:51,-9.4431,147.1797,77.74,75,96,5.79
419,Matay,EG,2022-02-02 22:14:52,28.419,30.7792,55.65,37,0,6.49
420,Anadyr,RU,2022-02-02 22:09:53,64.75,177.4833,18.1,53,0,20.13
421,San Pascual,PH,2022-02-02 22:14:52,13.7975,121.0342,73.51,90,73,7.7
422,Sorong,ID,2022-02-02 22:14:26,-0.8833,131.25,77.18,88,100,4.45
423,Padang,ID,2022-02-02 22:14:52,-0.9492,100.3543,76.91,86,78,3.6
424,Krasnoselkup,RU,2022-02-02 22:14:53,65.7,82.4667,-23.57,100,89,5.7
425,Suzun,RU,2022-02-02 22:14:53,53.7841,82.3116,-1.48,100,100,0.83
426,Dovolnoye,RU,2022-02-02 22:14:53,54.4958,79.6671,-5.19,100,100,4.81
427,Pallasovka,RU,2022-02-02 22:14:53,50.05,46.8833,33.46,96,100,18.92
428,Berlevag,NO,2022-02-02 22:14:54,70.8578,29.0864,19.2,93,75,8.05
429,Xining,CN,2022-02-02 22:11:20,36.6167,101.7667,11.37,68,46,2.75
430,Celestun,MX,2022-02-02 22:14:54,20.8667,-90.4,81.5,64,0,10.58
431,Boquira,BR,2022-02-02 22:14:54,-12.8231,-42.7306,75.0,71,72,2.68
432,Namibe,AO,2022-02-02 22:14:55,-15.1961,12.1522,73.0,70,83,10.69
433,Mildura,AU,2022-02-02 22:14:55,-34.2,142.15,60.76,59,0,12.66
434,Oriximina,BR,2022-02-02 22:14:55,-1.7656,-55.8661,78.98,78,64,5.26
435,Papara,BR,2022-02-02 22:14:55,-3.9839,-38.7273,81.0,89,56,3.96
436,Marsaxlokk,MT,2022-02-02 22:14:56,35.8419,14.5431,55.08,93,0,12.66
437,Chifeng,CN,2022-02-02 22:11:03,42.2683,118.9636,3.18,82,8,4.83
438,Camacha,PT,2022-02-02 22:14:56,33.0833,-16.3333,63.54,94,40,8.05
439,Khromtau,KZ,2022-02-02 22:14:56,50.2503,58.4347,11.77,91,88,8.1
440,Mersin,TR,2022-02-02 22:14:57,36.862,34.6509,52.95,77,91,10.25
441,Polczyn-Zdroj,PL,2022-02-02 22:14:57,53.7642,16.0957,29.08,94,94,5.88
442,Souillac,MU,2022-02-02 22:14:57,-20.5167,57.5167,79.36,94,75,31.07
443,Visnes,NO,2022-02-02 22:11:44,59.3556,5.2242,39.22,93,100,11.5
444,Newtownards,GB,2022-02-02 22:14:57,54.5924,-5.6909,49.95,84,20,1.99
445,Mahina,PF,2022-02-02 22:10:07,-17.5065,-149.489,87.57,62,20,5.75
446,Tautira,PF,2022-02-02 22:14:58,-17.7333,-149.15,87.82,77,16,17.43
447,Lompoc,US,2022-02-02 22:14:58,34.6391,-120.4579,65.79,20,0,14.97
448,Lasa,IT,2022-02-02 22:14:58,46.6166,10.7002,40.03,94,77,8.19
449,Hualmay,PE,2022-02-02 22:14:58,-11.0964,-77.6139,74.75,70,4,13.62
450,Otofuke,JP,2022-02-02 22:14:59,42.9917,143.2003,2.7,94,58,2.17
451,Requena,ES,2022-02-02 22:14:59,39.4883,-1.1004,46.71,48,0,3.36
452,Smirnykh,RU,2022-02-02 22:14:59,49.75,142.8333,-1.82,91,40,7.05
453,Pontes E Lacerda,BR,2022-02-02 22:15:00,-15.2261,-59.3353,78.57,89,76,3.4
454,Tezu,IN,2022-02-02 22:15:00,27.9167,96.1667,53.58,63,85,3.78
455,Kavaratti,IN,2022-02-02 22:15:00,10.5669,72.642,79.52,72,7,10.6
456,Port Hardy,CA,2022-02-02 22:15:12,50.6996,-127.4199,37.58,93,100,14.97
457,Gunjur,GM,2022-02-02 22:16:00,13.2019,-16.7339,73.49,83,47,7.23
458,Mangrol,IN,2022-02-02 22:14:02,21.1167,70.1167,71.6,80,3,11.25
459,Yenagoa,NG,2022-02-02 22:11:50,4.9247,6.2642,80.02,72,4,6.38
460,Vardo,NO,2022-02-02 22:16:01,70.3705,31.1107,23.2,58,100,17.4
461,Nouadhibou,MR,2022-02-02 22:15:27,20.931,-17.0347,71.58,56,1,14.97
462,Boa Vista,BR,2022-02-02 22:11:21,2.8197,-60.6733,89.58,45,20,12.66
463,Labuhan,ID,2022-02-02 22:16:01,-6.8844,112.2051,77.63,86,100,5.12
464,Sambava,MG,2022-02-02 22:16:02,-14.2667,50.1667,76.59,83,100,3.87
465,Megion,RU,2022-02-02 22:16:02,61.0296,76.1136,21.22,89,100,11.77
466,San Quintin,MX,2022-02-02 22:16:02,30.4833,-115.95,61.68,55,0,11.18
467,Aken,DE,2022-02-02 22:12:14,50.7766,6.0834,47.93,93,100,8.7
468,Celendin,PE,2022-02-02 22:16:03,-6.8703,-78.1517,66.72,70,90,7.2
469,Antalaha,MG,2022-02-02 22:16:03,-14.9003,50.2788,75.34,81,100,3.87
470,Sakakah,SA,2022-02-02 22:16:03,29.9697,40.2064,51.37,40,22,11.12
471,Staryy Nadym,RU,2022-02-02 22:16:03,65.6118,72.6842,2.89,96,100,15.35
472,Tula,RU,2022-02-02 22:16:04,54.2044,37.6111,10.22,97,100,4.12
473,Zonguldak,TR,2022-02-02 22:16:04,41.25,31.8333,40.87,87,100,6.15
474,Camargo,MX,2022-02-02 22:16:04,27.6667,-105.1667,59.25,41,100,9.55
475,Kavieng,PG,2022-02-02 22:16:05,-2.5744,150.7967,78.42,84,100,13.67
476,Karakol,KG,2022-02-02 22:16:05,42.4907,78.3936,18.66,67,100,5.88
477,Tecoanapa,MX,2022-02-02 22:16:05,16.5167,-98.75,81.57,58,0,9.95
478,Mason City,US,2022-02-02 22:16:05,43.1536,-93.201,7.72,72,0,24.16
479,Falmouth,GB,2022-02-02 22:16:06,50.1544,-5.0711,47.3,100,75,2.3
480,Oranjestad,AW,2022-02-02 22:13:23,12.524,-70.027,79.3,82,0,23.02
481,Bourail,NC,2022-02-02 22:16:06,-21.5667,165.4833,80.71,71,38,2.28
482,San Jeronimo,PE,2022-02-02 22:16:07,-11.9472,-75.2829,60.22,58,58,4.18
483,Fereydunshahr,IR,2022-02-02 22:16:07,32.941,50.121,17.06,20,7,3.74
484,Somerset,US,2022-02-02 22:16:07,40.5668,-74.5496,45.09,84,100,1.92
485,Sarakhs,IR,2022-02-02 22:16:07,36.5449,61.1577,41.14,45,0,4.61
486,Udachnyy,RU,2022-02-02 22:16:08,66.4167,112.4,-32.73,100,45,3.15
487,Namatanai,PG,2022-02-02 22:16:08,-3.6667,152.4333,79.7,82,100,7.63
488,Havoysund,NO,2022-02-02 22:16:08,70.9963,24.6622,18.48,85,48,10.31
489,Isangel,VU,2022-02-02 22:16:08,-19.55,169.2667,86.11,84,75,3.44
490,Ancud,CL,2022-02-02 22:16:09,-41.8697,-73.8203,68.23,76,96,7.07
491,Luis Correia,BR,2022-02-02 22:16:09,-2.8792,-41.6669,82.4,89,75,5.75
492,Chernyshevskiy,RU,2022-02-02 22:12:15,63.0128,112.4714,-26.66,100,38,2.15
493,Taksimo,RU,2022-02-02 22:16:09,56.3444,114.8794,-21.55,92,18,2.75
494,Marystown,CA,2022-02-02 22:16:10,47.1666,-55.1483,25.86,100,32,9.17
495,Kenai,US,2022-02-02 22:16:10,60.5544,-151.2583,21.02,82,0,6.91
496,Sept-Iles,CA,2022-02-02 22:16:10,50.2001,-66.3821,27.05,91,100,1.99
497,Kamalganj,IN,2022-02-02 22:16:11,27.2667,79.65,53.17,62,29,9.35
498,Cap Malheureux,MU,2022-02-02 22:16:11,-19.9842,57.6142,79.47,88,100,17.0
499,Gawler,AU,2022-02-02 22:13:23,-34.6,138.7333,65.46,75,9,8.61
500,Yeppoon,AU,2022-02-02 22:17:11,-23.1333,150.7333,74.98,86,100,2.21
501,Hammerfest,NO,2022-02-02 22:17:12,70.6634,23.6821,18.05,73,0,2.3
502,Langres,FR,2022-02-02 22:17:12,47.8333,5.3333,42.19,92,95,5.01
503,Thinadhoo,MV,2022-02-02 22:17:12,0.5333,72.9333,82.31,71,8,6.64
504,Gigmoto,PH,2022-02-02 22:17:13,13.7796,124.39,76.93,89,100,12.62
505,Dvinskoy,RU,2022-02-02 22:17:13,62.1535,45.1175,21.58,97,100,1.61
506,Mitsamiouli,KM,2022-02-02 22:17:13,-11.3847,43.2844,81.14,75,80,1.5
507,Lantawan,PH,2022-02-02 22:17:13,10.6167,123.9833,78.49,88,95,8.25
508,Paamiut,GL,2022-02-02 22:17:14,61.994,-49.6678,7.27,65,100,16.46
509,Karaton,ID,2022-02-02 22:17:14,-6.3424,106.1045,77.95,91,69,2.28
510,San Rafael,AR,2022-02-02 22:17:15,-34.6177,-68.3301,85.62,34,6,9.06
511,Moscow,RU,2022-02-02 22:17:15,55.7522,37.6156,23.43,98,100,3.56
512,Fortuna,US,2022-02-02 22:17:15,40.5982,-124.1573,58.19,71,0,1.99
513,Casambalangan,PH,2022-02-02 22:17:15,18.3765,122.1274,73.08,80,29,7.54
514,Mirzapur,IN,2022-02-02 22:17:16,25.15,82.5833,55.11,73,0,7.92
515,Deputatskiy,RU,2022-02-02 22:17:16,69.3,139.9,-24.23,93,23,6.13
516,Khasan,RU,2022-02-02 22:17:16,42.4308,130.6434,15.46,55,1,18.88
517,Algiers,DZ,2022-02-02 22:13:37,36.7525,3.042,46.22,81,0,3.44
518,Tacuarembo,UY,2022-02-02 22:17:17,-31.7333,-55.9833,92.77,23,13,13.89
519,Kannangad,IN,2022-02-02 22:17:17,12.3081,75.1063,72.64,89,2,6.78
520,Lokosovo,RU,2022-02-02 22:17:17,61.1333,74.8167,21.51,94,100,11.36
521,Payo,ID,2022-02-02 22:17:17,-3.7508,103.6372,72.1,98,97,1.5
522,Nevsehir,TR,2022-02-02 22:17:18,38.9167,34.6667,36.61,70,75,17.27
523,Juybar,IR,2022-02-02 22:17:18,36.6412,52.9124,49.32,62,0,3.47
524,Gweru,ZW,2022-02-02 22:17:18,-19.45,29.8167,69.53,74,94,3.78
525,Bontang,ID,2022-02-02 22:13:10,0.1333,117.5,77.04,83,100,6.96
526,Kutum,SD,2022-02-02 22:15:19,14.2,24.6667,67.19,21,48,8.05
527,Basco,PH,2022-02-02 22:17:19,20.4487,121.9702,75.45,71,84,15.59
528,Agudos,BR,2022-02-02 22:17:19,-22.4692,-48.9875,71.85,99,100,4.61
529,Zhigansk,RU,2022-02-02 22:13:10,66.7697,123.3711,-12.3,99,100,6.71
530,San Andres,CO,2022-02-02 22:17:20,12.5847,-81.7006,82.42,69,20,11.5
531,Caramay,PH,2022-02-02 22:17:20,10.1815,119.236,77.99,87,100,8.03
532,Nabire,ID,2022-02-02 22:14:26,-3.3667,135.4833,75.58,89,100,2.73
533,Rehoboth,NA,2022-02-02 22:17:20,-23.3167,17.0833,70.54,41,10,10.63
534,Pisco,PE,2022-02-02 22:17:21,-13.7,-76.2167,77.05,57,0,20.71
535,Atascocita,US,2022-02-02 22:17:21,29.9988,-95.1766,74.28,81,100,1.99
